door_id,family,outcome,traversal_success,raw_goal_success,vertical_applicable,native_spatial_supported,simulator_error,isolated_retry,elapsed_sim_s,review_url
db0543_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0543_swing_single
db0544_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0544_swing_single
db0545_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0545_sliding_single
db0546_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0546_stall
db0547_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0547_swing_single
db0548_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0548_swing_single
db0549_cold_storage,cold_storage,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0549_cold_storage
db0550_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0550_sliding_bypass
db0551_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0551_swing_single
db0552_revolving,revolving,success,True,True,True,True,,False,12.986,https://adamraudonis.github.io/DoorBench/#/review?door=db0552_revolving
db0553_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0553_swing_single
db0554_swing_single,swing_single,native_error,False,False,True,True,nonfinite_native_state,True,2.424,https://adamraudonis.github.io/DoorBench/#/review?door=db0554_swing_single
db0555_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0555_sliding_single
db0556_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0556_swing_single
db0557_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0557_stall
db0558_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0558_stall
db0559_hatch_floor,hatch_floor,not_upright_doorway,False,False,False,True,,False,4.92,https://adamraudonis.github.io/DoorBench/#/review?door=db0559_hatch_floor
db0560_pivot,pivot,success,True,True,True,True,,False,12.862,https://adamraudonis.github.io/DoorBench/#/review?door=db0560_pivot
db0561_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0561_swing_single
db0562_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0562_swing_double
db0563_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0563_sliding_single
db0564_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0564_swing_single
db0565_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0565_swing_single
db0566_gate_swing,gate_swing,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0566_gate_swing
db0567_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0567_swing_single
db0568_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0568_swing_single
db0569_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0569_swing_single
db0570_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0570_swing_single
db0571_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0571_swing_single
db0572_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0572_swing_single
db0573_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0573_stall
db0574_garage_sectional,garage_sectional,goal_not_reached_before_timeout,False,False,True,False,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0574_garage_sectional
db0575_revolving,revolving,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0575_revolving
db0576_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0576_swing_single
db0577_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0577_swing_double
db0578_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0578_swing_single
db0579_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0579_swing_single
db0580_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0580_stall
db0581_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0581_sliding_single
db0582_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0582_swing_single
db0583_garage_sectional,garage_sectional,goal_not_reached_before_timeout,False,False,True,False,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0583_garage_sectional
db0584_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0584_swing_single
db0585_cold_storage,cold_storage,robot_fell,False,False,True,True,,False,5.638,https://adamraudonis.github.io/DoorBench/#/review?door=db0585_cold_storage
db0586_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0586_sliding_bypass
db0587_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0587_swing_double
db0588_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0588_sliding_single
db0589_turnstile_fullheight,turnstile_fullheight,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0589_turnstile_fullheight
db0590_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0590_swing_single
db0591_pivot,pivot,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0591_pivot
db0592_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0592_swing_single
db0593_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0593_sliding_single
db0594_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0594_sliding_single
db0595_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0595_swing_single
db0596_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0596_swing_single
db0597_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0597_sliding_single
db0598_hatch_ceiling,hatch_ceiling,not_upright_doorway,False,True,False,True,,False,8.852,https://adamraudonis.github.io/DoorBench/#/review?door=db0598_hatch_ceiling
db0599_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0599_swing_single
db0600_ship_watertight,ship_watertight,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0600_ship_watertight
db0601_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0601_swing_single
db0602_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0602_sliding_single
db0603_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0603_swing_single
db0604_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0604_swing_double
db0605_garage_sectional,garage_sectional,goal_not_reached_before_timeout,False,False,True,False,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0605_garage_sectional
db0606_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0606_swing_single
db0607_elevator,elevator,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0607_elevator
db0608_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0608_swing_double
db0610_swing_single,swing_single,robot_fell,False,False,True,True,,False,8.786,https://adamraudonis.github.io/DoorBench/#/review?door=db0610_swing_single
db0611_automatic_sliding,automatic_sliding,success,True,True,True,True,,False,8.822000000000001,https://adamraudonis.github.io/DoorBench/#/review?door=db0611_automatic_sliding
db0612_swing_single,swing_single,robot_fell,False,False,True,True,,False,8.56,https://adamraudonis.github.io/DoorBench/#/review?door=db0612_swing_single
db0613_gate_sliding,gate_sliding,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0613_gate_sliding
db0614_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0614_swing_double
db0615_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0615_swing_single
db0616_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0616_swing_single
db0617_pivot,pivot,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0617_pivot
db0618_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0618_swing_single
db0619_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0619_swing_single
db0620_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0620_sliding_single
db0621_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0621_sliding_bypass
db0622_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0622_swing_single
db0623_blast,blast,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0623_blast
db0624_saloon,saloon,goal_without_valid_crossing,False,True,True,True,,False,10.34,https://adamraudonis.github.io/DoorBench/#/review?door=db0624_saloon
db0625_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0625_swing_single
db0626_dutch,dutch,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0626_dutch
db0628_strip_curtain,strip_curtain,success,True,True,True,True,,False,8.954,https://adamraudonis.github.io/DoorBench/#/review?door=db0628_strip_curtain
db0629_garage_sectional,garage_sectional,goal_not_reached_before_timeout,False,False,True,False,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0629_garage_sectional
db0630_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0630_sliding_single
db0631_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0631_sliding_single
db0632_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0632_swing_single
db0633_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0633_swing_single
db0634_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0634_swing_double
db0635_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0635_swing_single
db0636_rollup,rollup,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0636_rollup
db0637_pivot,pivot,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0637_pivot
db0638_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0638_swing_single
db0639_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0639_sliding_single
db0640_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0640_swing_single
db0641_strip_curtain,strip_curtain,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0641_strip_curtain
db0642_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0642_swing_single
db0643_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0643_swing_double
db0644_swing_single,swing_single,goal_without_valid_crossing,False,True,True,True,,False,12.332,https://adamraudonis.github.io/DoorBench/#/review?door=db0644_swing_single
db0645_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0645_swing_single
db0646_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0646_swing_single
db0647_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0647_sliding_single
db0648_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0648_swing_single
db0649_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0649_sliding_bypass
db0650_gate_sliding,gate_sliding,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0650_gate_sliding
db0651_garage_tiltup,garage_tiltup,goal_not_reached_before_timeout,False,False,True,False,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0651_garage_tiltup
db0652_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0652_sliding_bypass
db0653_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0653_swing_single
db0654_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0654_swing_single
db0655_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0655_swing_single
db0656_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0656_sliding_single
db0657_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0657_swing_single
db0658_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0658_swing_single
db0659_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0659_swing_single
db0660_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0660_swing_single
db0661_baby_gate,baby_gate,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0661_baby_gate
db0662_gate_sliding,gate_sliding,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0662_gate_sliding
db0663_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0663_stall
db0664_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0664_swing_single
db0665_bifold,bifold,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0665_bifold
db0666_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0666_swing_single
db0667_swing_single,swing_single,success,True,True,True,True,,False,9.416,https://adamraudonis.github.io/DoorBench/#/review?door=db0667_swing_single
db0668_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0668_swing_single
db0669_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0669_sliding_bypass
db0670_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0670_swing_single
db0671_pivot,pivot,native_error,False,False,True,True,nonfinite_native_state,True,0.068,https://adamraudonis.github.io/DoorBench/#/review?door=db0671_pivot
db0672_blast,blast,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0672_blast
db0673_cold_storage,cold_storage,robot_fell,False,False,True,True,,True,5.322,https://adamraudonis.github.io/DoorBench/#/review?door=db0673_cold_storage
db0674_ship_watertight,ship_watertight,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0674_ship_watertight
db0675_baby_gate,baby_gate,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0675_baby_gate
db0676_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0676_swing_single
db0677_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0677_sliding_single
db0678_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0678_swing_single
db0679_bifold,bifold,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0679_bifold
db0680_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0680_swing_single
db0681_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0681_sliding_single
db0682_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0682_swing_double
db0683_bifold,bifold,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0683_bifold
db0684_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0684_sliding_single
db0685_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0685_swing_single
db0686_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0686_swing_single
db0687_strip_curtain,strip_curtain,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0687_strip_curtain
db0688_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0688_swing_single
db0689_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0689_swing_single
db0690_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0690_sliding_single
db0691_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0691_sliding_single
db0692_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0692_swing_single
db0693_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0693_swing_single
db0694_stall,stall,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0694_stall
db0695_bifold,bifold,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0695_bifold
db0696_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0696_sliding_single
db0697_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0697_swing_single
db0698_baby_gate,baby_gate,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0698_baby_gate
db0699_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0699_swing_single
db0700_dutch,dutch,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0700_dutch
db0701_swing_single,swing_single,native_error,False,False,True,True,nonfinite_native_state,True,0.042,https://adamraudonis.github.io/DoorBench/#/review?door=db0701_swing_single
db0702_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0702_swing_double
db0703_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0703_swing_single
db0704_swing_double,swing_double,success,True,True,True,True,,False,9.204,https://adamraudonis.github.io/DoorBench/#/review?door=db0704_swing_double
db0705_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0705_swing_single
db0706_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0706_swing_double
db0707_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0707_swing_double
db0708_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0708_sliding_single
db0709_gate_swing,gate_swing,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0709_gate_swing
db0710_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0710_swing_double
db0711_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0711_swing_single
db0712_swing_single,swing_single,goal_without_valid_crossing,False,True,True,True,,False,11.28,https://adamraudonis.github.io/DoorBench/#/review?door=db0712_swing_single
db0713_gate_swing,gate_swing,goal_without_valid_crossing,False,True,True,True,,False,8.91,https://adamraudonis.github.io/DoorBench/#/review?door=db0713_gate_swing
db0714_swing_double,swing_double,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0714_swing_double
db0715_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0715_swing_single
db0716_saloon,saloon,success,True,True,True,True,,False,11.098,https://adamraudonis.github.io/DoorBench/#/review?door=db0716_saloon
db0717_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0717_swing_single
db0718_rollup,rollup,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0718_rollup
db0719_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0719_swing_single
db0720_sliding_bypass,sliding_bypass,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0720_sliding_bypass
db0721_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0721_swing_single
db0722_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0722_swing_single
db0723_swing_single,swing_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0723_swing_single
db0724_sliding_single,sliding_single,goal_not_reached_before_timeout,False,False,True,True,,False,16.0,https://adamraudonis.github.io/DoorBench/#/review?door=db0724_sliding_single
